REGION,TECHNOLOGY,YEAR,VALUE,EMISSION,MODE_OF_OPERATION,TIMESLICE,FUEL,STORAGE,REGION.1
RE1,PWRTRN_A,2028.0,65.8318590427327,,1.0,S107,ELC002_A,,
RE1,PWRTRN_A,2029.0,70.2420264220243,,1.0,S107,ELC002_A,,
RE1,PWRTRN_A,2030.0,74.9420769702827,,1.0,S107,ELC002_A,,
RE1,PWRTRN_A,2031.0,80.1314965148906,,1.0,S107,ELC002_A,,
RE1,PWRTRN_A,2032.0,85.7125116865965,,1.0,S107,ELC002_A,,
RE1,PWRTRN_A,2033.0,91.7106266268717,,1.0,S107,ELC002_A,,
RE1,PWRTRN_A,2034.0,98.1535458218022,,1.0,S107,ELC002_A,,
RE1,PWRTRN_A,2035.0,107.324060621545,,1.0,S107,ELC002_A,,
RE1,PWRTRN_A,2036.0,115.365003894604,,1.0,S107,ELC002_A,,
RE1,PWRTRN_A,2037.0,123.991563178416,,1.0,S107,ELC002_A,,
RE1,PWRTRN_A,2038.0,133.246817991794,,1.0,S107,ELC002_A,,
RE1,PWRTRN_A,2039.0,143.177089678357,,1.0,S107,ELC002_A,,
RE1,PWRTRN_A,2040.0,153.832103313784,,1.0,S107,ELC002_A,,
RE1,PWRTRN_A,2041.0,162.508293610681,,1.0,S107,ELC002_A,,
RE1,PWRTRN_A,2042.0,171.671678935955,,1.0,S107,ELC002_A,,
RE1,PWRTRN_A,2043.0,181.349451889026,,1.0,S107,ELC002_A,,
RE1,PWRTRN_A,2044.0,191.570539132809,,1.0,S107,ELC002_A,,
RE1,PWRTRN_A,2045.0,202.365176387171,,1.0,S107,ELC002_A,,
RE1,PWRTRN_A,2046.0,213.995114787263,,1.0,S107,ELC002_A,,
RE1,PWRTRN_A,2047.0,226.275477866418,,1.0,S107,ELC002_A,,
RE1,PWRTRN_A,2048.0,239.242619782865,,1.0,S107,ELC002_A,,
RE1,PWRTRN_A,2049.0,252.934904736603,,1.0,S107,ELC002_A,,
RE1,PWRTRN_A,2050.0,267.392778723755,,1.0,S107,ELC002_A,,
RE1,PWRDIST_A,2015.0,26.2388920943635,,1.0,S107,ELC003_A,,
RE1,PWRDIST_A,2016.0,27.4079544666624,,1.0,S107,ELC003_A,,
RE1,PWRDIST_A,2017.0,29.5904274640474,,1.0,S107,ELC003_A,,
RE1,PWRDIST_A,2018.0,31.7728912621565,,1.0,S107,ELC003_A,,
RE1,PWRDIST_A,2019.0,33.9553642595414,,1.0,S107,ELC003_A,,
RE1,PWRDIST_A,2020.0,36.1378280668498,,1.0,S107,ELC003_A,,
RE1,PWRDIST_A,2021.0,38.0930145468566,,1.0,S107,ELC003_A,,
RE1,PWRDIST_A,2022.0,40.1869721029098,,1.0,S107,ELC003_A,,
RE1,PWRDIST_A,2023.0,42.4274373443894,,1.0,S107,ELC003_A,,
RE1,PWRDIST_A,2024.0,44.8228183818154,,1.0,S107,ELC003_A,,
RE1,PWRDIST_A,2025.0,47.3821857103651,,1.0,S107,ELC003_A,,
RE1,PWRDIST_A,2026.0,50.6838426064445,,1.0,S107,ELC003_A,,
RE1,PWRDIST_A,2027.0,54.2129607969437,,1.0,S107,ELC003_A,,
RE1,PWRDIST_A,2028.0,57.9846086864894,,1.0,S107,ELC003_A,,
RE1,PWRDIST_A,2029.0,62.0147378469859,,1.0,S107,ELC003_A,,
RE1,PWRDIST_A,2030.0,66.3204220975953,,1.0,S107,ELC003_A,,
RE1,PWRDIST_A,2031.0,71.0700634278409,,1.0,S107,ELC003_A,,
RE1,PWRDIST_A,2032.0,76.1888992769746,,1.0,S107,ELC003_A,,
RE1,PWRDIST_A,2033.0,81.7021172622465,,1.0,S107,ELC003_A,,
RE1,PWRDIST_A,2034.0,87.6370944837519,,1.0,S107,ELC003_A,,
RE1,PWRDIST_A,2035.0,96.0394278492576,,1.0,S107,ELC003_A,,
RE1,PWRDIST_A,2036.0,103.466371205923,,1.0,S107,ELC003_A,,
RE1,PWRDIST_A,2037.0,111.453090497453,,1.0,S107,ELC003_A,,
RE1,PWRDIST_A,2038.0,120.042178370986,,1.0,S107,ELC003_A,,
RE1,PWRDIST_A,2039.0,129.279539212963,,1.0,S107,ELC003_A,,
RE1,PWRDIST_A,2040.0,139.214573134646,,1.0,S107,ELC003_A,,
RE1,PWRDIST_A,2041.0,147.399812798803,,1.0,S107,ELC003_A,,
RE1,PWRDIST_A,2042.0,156.06516266905,,1.0,S107,ELC003_A,,
RE1,PWRDIST_A,2043.0,165.238680536698,,1.0,S107,ELC003_A,,
RE1,PWRDIST_A,2044.0,174.950264048227,,1.0,S107,ELC003_A,,
RE1,PWRDIST_A,2045.0,185.231282734253,,1.0,S107,ELC003_A,,
RE1,PWRDIST_A,2046.0,196.32579338281,,1.0,S107,ELC003_A,,
RE1,PWRDIST_A,2047.0,208.069404934637,,1.0,S107,ELC003_A,,
RE1,PWRDIST_A,2048.0,220.500110398954,,1.0,S107,ELC003_A,,
RE1,PWRDIST_A,2049.0,233.658110611181,,1.0,S107,ELC003_A,,
RE1,PWRDIST_A,2050.0,247.585906225699,,1.0,S107,ELC003_A,,
RE1,MINBIO_A,2017.0,4.0586832,,1.0,S107,BIO_A,,
RE1,MINBIO_A,2018.0,4.0586832,,1.0,S107,BIO_A,,
RE1,MINBIO_A,2019.0,1.64306466957542,,1.0,S107,BIO_A,,
RE1,MINBIO_A,2020.0,1.68630824329752,,1.0,S107,BIO_A,,
RE1,MINBIO_A,2024.0,4.0586832,,1.0,S107,BIO_A,,
RE1,MINBIO_A,2025.0,4.0586832,,1.0,S107,BIO_A,,
RE1,MINBIO_A,2026.0,3.93223033517352,,1.0,S107,BIO_A,,
RE1,MINBIO_A,2027.0,4.0586832,,1.0,S107,BIO_A,,
RE1,MINBIO_A,2028.0,4.0586832,,1.0,S107,BIO_A,,
RE1,MINBIO_A,2029.0,4.0586832,,1.0,S107,BIO_A,,
RE1,MINBIO_A,2030.0,4.0586832,,1.0,S107,BIO_A,,
RE1,PWRBIO_A,2017.0,1.41912,,1.0,S107,ELC001_A,,
RE1,PWRBIO_A,2018.0,1.41912,,1.0,S107,ELC001_A,,
RE1,PWRBIO_A,2019.0,0.574498136215181,,1.0,S107,ELC001_A,,
RE1,PWRBIO_A,2020.0,0.589618266887244,,1.0,S107,ELC001_A,,
RE1,PWRBIO_A,2024.0,1.41912,,1.0,S107,ELC001_A,,
RE1,PWRBIO_A,2025.0,1.41912,,1.0,S107,ELC001_A,,
RE1,PWRBIO_A,2026.0,1.37490571159913,,1.0,S107,ELC001_A,,
RE1,PWRBIO_A,2027.0,1.41912,,1.0,S107,ELC001_A,,
RE1,PWRBIO_A,2028.0,1.41912,,1.0,S107,ELC001_A,,
RE1,PWRBIO_A,2029.0,1.41912,,1.0,S107,ELC001_A,,
RE1,PWRBIO_A,2030.0,1.41912,,1.0,S107,ELC001_A,,
RE1,MINHYD_A,2015.0,10.5759589064383,,1.0,S107,HYD_A,,
RE1,MINHYD_A,2016.0,10.5759589064383,,1.0,S107,HYD_A,,
RE1,MINHYD_A,2017.0,10.5759589064383,,1.0,S107,HYD_A,,
RE1,MINHYD_A,2018.0,10.5759589064383,,1.0,S107,HYD_A,,
RE1,MINHYD_A,2019.0,10.5759589064383,,1.0,S107,HYD_A,,
RE1,MINHYD_A,2020.0,8.78800249726258,,1.0,S107,HYD_A,,
RE1,MINHYD_A,2021.0,8.78800249726258,,1.0,S107,HYD_A,,
RE1,MINHYD_A,2022.0,8.78800249726258,,1.0,S107,HYD_A,,
RE1,MINHYD_A,2023.0,8.78800249726258,,1.0,S107,HYD_A,,
RE1,MINHYD_A,2024.0,10.5759589064383,,1.0,S107,HYD_A,,
RE1,MINHYD_A,2025.0,10.5759589064383,,1.0,S107,HYD_A,,
RE1,MINHYD_A,2026.0,10.5759589064383,,1.0,S107,HYD_A,,
RE1,MINHYD_A,2027.0,10.5759589064383,,1.0,S107,HYD_A,,
RE1,MINHYD_A,2028.0,5.80723996064947,,1.0,S107,HYD_A,,
RE1,MINHYD_A,2029.0,5.80723996064947,,1.0,S107,HYD_A,,
RE1,MINHYD_A,2030.0,5.80723996064947,,1.0,S107,HYD_A,,
RE1,MINHYD_A,2031.0,5.80723996064947,,1.0,S107,HYD_A,,
RE1,MINHYD_A,2032.0,5.80723996064947,,1.0,S107,HYD_A,,
RE1,MINHYD_A,2033.0,4.82547632114218,,1.0,S107,HYD_A,,
RE1,MINHYD_A,2034.0,5.80723996064947,,1.0,S107,HYD_A,,
RE1,MINHYD_A,2035.0,5.72076245405047,,1.0,S107,HYD_A,,
RE1,MINHYD_A,2036.0,5.80723996064947,,1.0,S107,HYD_A,,
RE1,MINHYD_A,2037.0,2.24659648112717,,1.0,S107,HYD_A,,
RE1,MINHYD_A,2038.0,2.24659648112717,,1.0,S107,HYD_A,,
RE1,MINHYD_A,2039.0,2.24659648112717,,1.0,S107,HYD_A,,
RE1,PWRHYD_A,2015.0,8.78800249726258,,1.0,S107,ELC001_A,,
RE1,PWRHYD_A,2016.0,8.47565227939181,,1.0,S107,ELC001_A,,
RE1,PWRHYD_A,2017.0,8.78800249726258,,1.0,S107,ELC001_A,,
RE1,PWRHYD_A,2018.0,8.78800249726258,,1.0,S107,ELC001_A,,
RE1,PWRHYD_A,2019.0,8.78800249726258,,1.0,S107,ELC001_A,,
RE1,PWRHYD_A,2020.0,8.78800249726258,,1.0,S107,ELC001_A,,
RE1,PWRHYD_A,2021.0,8.78800249726258,,1.0,S107,ELC001_A,,
RE1,PWRHYD_A,2022.0,8.78800249726258,,1.0,S107,ELC001_A,,
RE1,PWRHYD_A,2023.0,8.78800249726258,,1.0,S107,ELC001_A,,
RE1,PWRHYD_A,2024.0,8.78800249726258,,1.0,S107,ELC001_A,,
RE1,PWRHYD_A,2025.0,8.78800249726258,,1.0,S107,ELC001_A,,
RE1,PWRHYD_A,2026.0,8.78800249726258,,1.0,S107,ELC001_A,,
RE1,PWRHYD_A,2027.0,8.78800249726258,,1.0,S107,ELC001_A,,
RE1,PWRHYD_A,2028.0,4.82547632114218,,1.0,S107,ELC001_A,,
RE1,PWRHYD_A,2029.0,4.82547632114218,,1.0,S107,ELC001_A,,
RE1,PWRHYD_A,2030.0,4.82547632114218,,1.0,S107,ELC001_A,,
RE1,PWRHYD_A,2031.0,4.82547632114218,,1.0,S107,ELC001_A,,
RE1,PWRHYD_A,2032.0,4.82547632114218,,1.0,S107,ELC001_A,,
RE1,PWRHYD_A,2033.0,4.82547632114218,,1.0,S107,ELC001_A,,
RE1,PWRHYD_A,2034.0,4.82547632114218,,1.0,S107,ELC001_A,,
RE1,PWRHYD_A,2035.0,4.82547632114218,,1.0,S107,ELC001_A,,
RE1,PWRHYD_A,2036.0,4.82547632114218,,1.0,S107,ELC001_A,,
RE1,PWRHYD_A,2037.0,1.86679010963894,,1.0,S107,ELC001_A,,
RE1,PWRHYD_A,2038.0,1.86679010963894,,1.0,S107,ELC001_A,,
RE1,PWRHYD_A,2039.0,1.86679010963894,,1.0,S107,ELC001_A,,
RE1,MINGEO_A,2015.0,29.3080955508288,,1.0,S107,GEO_A,,
RE1,MINGEO_A,2016.0,31.3978468760044,,1.0,S107,GEO_A,,
RE1,MINGEO_A,2017.0,32.473764073597,,1.0,S107,GEO_A,,
RE1,MINGEO_A,2018.0,35.6987276646182,,1.0,S107,GEO_A,,
RE1,MINGEO_A,2019.0,39.9642053347221,,1.0,S107,GEO_A,,
RE1,MINGEO_A,2020.0,43.1397142946094,,1.0,S107,GEO_A,,
RE1,MINGEO_A,2021.0,46.7116290364544,,1.0,S107,GEO_A,,
RE1,MINGEO_A,2022.0,49.7425350798497,,1.0,S107,GEO_A,,
RE1,MINGEO_A,2023.0,52.9796621233189,,1.0,S107,GEO_A,,
RE1,MINGEO_A,2024.0,52.9796621233189,,1.0,S107,GEO_A,,
RE1,MINGEO_A,2025.0,52.9796621233189,,1.0,S107,GEO_A,,
RE1,MINGEO_A,2026.0,63.1764126232702,,1.0,S107,GEO_A,,
RE1,MINGEO_A,2027.0,68.0597146669619,,1.0,S107,GEO_A,,
RE1,MINGEO_A,2028.0,76.7802393320748,,1.0,S107,GEO_A,,
RE1,MINGEO_A,2029.0,82.329400049451,,1.0,S107,GEO_A,,
RE1,MINGEO_A,2030.0,88.2433107083855,,1.0,S107,GEO_A,,
RE1,MINGEO_A,2031.0,94.46518020126,,1.0,S107,GEO_A,,
RE1,MINGEO_A,2032.0,101.790262614124,,1.0,S107,GEO_A,,
RE1,MINGEO_A,2033.0,109.662788473235,,1.0,S107,GEO_A,,
RE1,MINGEO_A,2034.0,118.119119916581,,1.0,S107,GEO_A,,
RE1,MINGEO_A,2035.0,130.155420591244,,1.0,S107,GEO_A,,
RE1,MINGEO_A,2036.0,140.709158637134,,1.0,S107,GEO_A,,
RE1,MINGEO_A,2037.0,154.35859369092,,1.0,S107,GEO_A,,
RE1,MINGEO_A,2038.0,166.004159952388,,1.0,S107,GEO_A,,
RE1,MINGEO_A,2039.0,178.49907654324,,1.0,S107,GEO_A,,
RE1,MINGEO_A,2040.0,190.67290974666,,1.0,S107,GEO_A,,
RE1,MINGEO_A,2041.0,201.03698450061,,1.0,S107,GEO_A,,
RE1,MINGEO_A,2042.0,199.961067303017,,1.0,S107,GEO_A,,
RE1,MINGEO_A,2043.0,196.736103711996,,1.0,S107,GEO_A,,
RE1,MINGEO_A,2044.0,192.470626041892,,1.0,S107,GEO_A,,
RE1,MINGEO_A,2045.0,189.295117082005,,1.0,S107,GEO_A,,
RE1,MINGEO_A,2046.0,184.426849574035,,1.0,S107,GEO_A,,
RE1,MINGEO_A,2047.0,181.315719690754,,1.0,S107,GEO_A,,
RE1,MINGEO_A,2048.0,179.455169253295,,1.0,S107,GEO_A,,
RE1,MINGEO_A,2049.0,179.455169253295,,1.0,S107,GEO_A,,
RE1,MINGEO_A,2050.0,179.455169253295,,1.0,S107,GEO_A,,
RE1,PWRGEO_A,2015.0,23.446476440663,,1.0,S107,ELC001_A,,
RE1,PWRGEO_A,2016.0,25.1182775008035,,1.0,S107,ELC001_A,,
RE1,PWRGEO_A,2017.0,25.9790112588776,,1.0,S107,ELC001_A,,
RE1,PWRGEO_A,2018.0,28.5589821316945,,1.0,S107,ELC001_A,,
RE1,PWRGEO_A,2019.0,31.9713642677777,,1.0,S107,ELC001_A,,
RE1,PWRGEO_A,2020.0,34.5117714356875,,1.0,S107,ELC001_A,,
RE1,PWRGEO_A,2021.0,37.3693032291635,,1.0,S107,ELC001_A,,
RE1,PWRGEO_A,2022.0,39.7940280638798,,1.0,S107,ELC001_A,,
RE1,PWRGEO_A,2023.0,42.3837296986551,,1.0,S107,ELC001_A,,
RE1,PWRGEO_A,2024.0,42.3837296986551,,1.0,S107,ELC001_A,,
RE1,PWRGEO_A,2025.0,42.3837296986551,,1.0,S107,ELC001_A,,
RE1,PWRGEO_A,2026.0,50.5411300986162,,1.0,S107,ELC001_A,,
RE1,PWRGEO_A,2027.0,54.4477717335695,,1.0,S107,ELC001_A,,
RE1,PWRGEO_A,2028.0,61.4241914656598,,1.0,S107,ELC001_A,,
RE1,PWRGEO_A,2029.0,65.8635200395608,,1.0,S107,ELC001_A,,
RE1,PWRGEO_A,2030.0,70.5946485667084,,1.0,S107,ELC001_A,,
RE1,PWRGEO_A,2031.0,75.572144161008,,1.0,S107,ELC001_A,,
RE1,PWRGEO_A,2032.0,81.4322100912992,,1.0,S107,ELC001_A,,
RE1,PWRGEO_A,2033.0,87.7302307785881,,1.0,S107,ELC001_A,,
RE1,PWRGEO_A,2034.0,94.4952959332652,,1.0,S107,ELC001_A,,
RE1,PWRGEO_A,2035.0,104.124336472996,,1.0,S107,ELC001_A,,
RE1,PWRGEO_A,2036.0,112.567326909707,,1.0,S107,ELC001_A,,
RE1,PWRGEO_A,2037.0,123.486874952736,,1.0,S107,ELC001_A,,
RE1,PWRGEO_A,2038.0,132.80332796191,,1.0,S107,ELC001_A,,
RE1,PWRGEO_A,2039.0,142.799261234592,,1.0,S107,ELC001_A,,
RE1,PWRGEO_A,2040.0,152.538327797328,,1.0,S107,ELC001_A,,
RE1,PWRGEO_A,2041.0,160.829587600488,,1.0,S107,ELC001_A,,
RE1,PWRGEO_A,2042.0,159.968853842414,,1.0,S107,ELC001_A,,
RE1,PWRGEO_A,2043.0,157.388882969597,,1.0,S107,ELC001_A,,
RE1,PWRGEO_A,2044.0,153.976500833513,,1.0,S107,ELC001_A,,
RE1,PWRGEO_A,2045.0,151.436093665604,,1.0,S107,ELC001_A,,
RE1,PWRGEO_A,2046.0,147.541479659228,,1.0,S107,ELC001_A,,
RE1,PWRGEO_A,2047.0,145.052575752603,,1.0,S107,ELC001_A,,
RE1,PWRGEO_A,2048.0,143.564135402636,,1.0,S107,ELC001_A,,
RE1,PWRGEO_A,2049.0,143.564135402636,,1.0,S107,ELC001_A,,
RE1,PWRGEO_A,2050.0,143.564135402636,,1.0,S107,ELC001_A,,
RE1,MINCOA_A,2016.0,6.16617793556503,,1.0,S108,COA_A,,
RE1,MINCOA_A,2017.0,8.60445232268152,,1.0,S108,COA_A,,
RE1,MINCOA_A,2018.0,10.0992173179094,,1.0,S108,COA_A,,
RE1,MINCOA_A,2019.0,10.0992173179094,,1.0,S108,COA_A,,
RE1,MINCOA_A,2020.0,10.0992173179094,,1.0,S108,COA_A,,
RE1,MINCOA_A,2021.0,10.0992173179094,,1.0,S108,COA_A,,
RE1,MINCOA_A,2022.0,10.0992173179094,,1.0,S108,COA_A,,
RE1,MINCOA_A,2023.0,10.0992173179094,,1.0,S108,COA_A,,
RE1,MINCOA_A,2024.0,10.0992173179094,,1.0,S108,COA_A,,
RE1,MINCOA_A,2025.0,10.0992173179094,,1.0,S108,COA_A,,
RE1,MINCOA_A,2026.0,10.0992173179094,,1.0,S108,COA_A,,
RE1,MINCOA_A,2027.0,10.0992173179094,,1.0,S108,COA_A,,
RE1,MINCOA_A,2028.0,10.0992173179094,,1.0,S108,COA_A,,
RE1,MINCOA_A,2029.0,10.0992173179094,,1.0,S108,COA_A,,
RE1,MINCOA_A,2030.0,10.0992173179094,,1.0,S108,COA_A,,
RE1,MINCOA_A,2031.0,10.0992173179094,,1.0,S108,COA_A,,
RE1,MINCOA_A,2032.0,10.0992173179094,,1.0,S108,COA_A,,
RE1,MINCOA_A,2033.0,10.0992173179094,,1.0,S108,COA_A,,
RE1,MINCOA_A,2034.0,10.0992173179094,,1.0,S108,COA_A,,
RE1,MINCOA_A,2035.0,10.0992173179094,,1.0,S108,COA_A,,
RE1,MINCOA_A,2036.0,10.0992173179094,,1.0,S108,COA_A,,
RE1,MINCOA_A,2037.0,10.0992173179094,,1.0,S108,COA_A,,
RE1,MINCOA_A,2038.0,10.0992173179094,,1.0,S108,COA_A,,
RE1,MINCOA_A,2039.0,10.0992173179094,,1.0,S108,COA_A,,
RE1,MINCOA_A,2040.0,10.0992173179094,,1.0,S108,COA_A,,
RE1,MINCOA_A,2041.0,10.0992173179094,,1.0,S108,COA_A,,
RE1,MINCOA_A,2042.0,27.6312129983229,,1.0,S108,COA_A,,
RE1,MINCOA_A,2043.0,27.4608849368408,,1.0,S108,COA_A,,
RE1,MINCOA_A,2044.0,27.6993357329629,,1.0,S108,COA_A,,
RE1,MINCOA_A,2045.0,27.6993357329629,,1.0,S108,COA_A,,
RE1,MINCOA_A,2046.0,27.6993357329629,,1.0,S108,COA_A,,
RE1,MINCOA_A,2047.0,27.6993357329629,,1.0,S108,COA_A,,
RE1,MINCOA_A,2048.0,27.6993357329629,,1.0,S108,COA_A,,
RE1,MINCOA_A,2049.0,27.6993357329629,,1.0,S108,COA_A,,
RE1,MINCOA_A,2050.0,27.6993357329629,,1.0,S108,COA_A,,
RE1,MINOIL_A,2015.0,9.88735288780001,,1.0,S108,OIL_A,,
RE1,MINOIL_A,2016.0,8.22530257299569,,1.0,S108,OIL_A,,
RE1,MINOIL_A,2017.0,12.6212505667526,,1.0,S108,OIL_A,,
RE1,MINOIL_A,2018.0,12.7454249466232,,1.0,S108,OIL_A,,
RE1,MINOIL_A,2019.0,12.1836874777798,,1.0,S108,OIL_A,,
RE1,MINOIL_A,2020.0,13.3001626267219,,1.0,S108,OIL_A,,
RE1,MINNGS_A,2015.0,2.8718577154873,,1.0,S108,NGS_A,,
RE1,MINNGS_A,2016.0,2.8718577154873,,1.0,S108,NGS_A,,
RE1,MINNGS_A,2017.0,2.69117741739492,,1.0,S108,NGS_A,,
RE1,MINNGS_A,2018.0,2.8718577154873,,1.0,S108,NGS_A,,
RE1,MINNGS_A,2019.0,2.8718577154873,,1.0,S108,NGS_A,,
RE1,MINNGS_A,2020.0,3.77051233233949,,1.0,S108,NGS_A,,
RE1,MINNGS_A,2021.0,10.8454990222311,,1.0,S108,NGS_A,,
RE1,MINNGS_A,2022.0,11.0073655636468,,1.0,S108,NGS_A,,
RE1,MINNGS_A,2023.0,11.1056796887222,,1.0,S108,NGS_A,,
RE1,MINNGS_A,2024.0,11.1093486307803,,1.0,S108,NGS_A,,
RE1,MINNGS_A,2025.0,11.1132611251134,,1.0,S108,NGS_A,,
RE1,MINNGS_A,2026.0,4.10176242400037,,1.0,S108,NGS_A,,
RE1,MINNGS_A,2027.0,1.50163869522559,,1.0,S108,NGS_A,,
RE1,MINNGS_A,2028.0,1.05997503558403,,1.0,S108,NGS_A,,
RE1,MINNGS_A,2029.0,1.8474926189756,,1.0,S108,NGS_A,,
RE1,MINNGS_A,2030.0,1.35646673144327,,1.0,S108,NGS_A,,
RE1,MINNGS_A,2031.0,3.78333433159056,,1.0,S108,NGS_A,,
RE1,MINNGS_A,2032.0,4.75522577248279,,1.0,S108,NGS_A,,
RE1,MINNGS_A,2033.0,5.79975197293018,,1.0,S108,NGS_A,,
RE1,MINNGS_A,2034.0,6.92173745895058,,1.0,S108,NGS_A,,
RE1,MINNGS_A,2035.0,8.5187130213235,,1.0,S108,NGS_A,,
RE1,MINNGS_A,2036.0,9.81460328244067,,1.0,S108,NGS_A,,
RE1,MINNGS_A,2037.0,9.55417264973376,,1.0,S108,NGS_A,,
RE1,MINNGS_A,2038.0,10.7812105237768,,1.0,S108,NGS_A,,
RE1,MINNGS_A,2039.0,7.73943446708879,,1.0,S108,NGS_A,,
RE1,MINNGS_A,2040.0,2.15738486481749,,1.0,S108,NGS_A,,
RE1,MINNGS_A,2041.0,2.69798000876328,,1.0,S108,NGS_A,,
RE1,MINNGS_A,2044.0,15.5780287753518,,1.0,S108,NGS_A,,
RE1,MINNGS_A,2045.0,50.3890032663109,,1.0,S108,NGS_A,,
RE1,MINNGS_A,2046.0,91.2793679884696,,1.0,S108,NGS_A,,
RE1,MINNGS_A,2047.0,133.599278016917,,1.0,S108,NGS_A,,
RE1,MINNGS_A,2048.0,179.360322016195,,1.0,S108,NGS_A,,
RE1,MINNGS_A,2049.0,233.414094061267,,1.0,S108,NGS_A,,
RE1,MINNGS_A,2050.0,296.727480006549,,1.0,S108,NGS_A,,
RE1,PWRCOA_A,2016.0,2.28376960576483,,1.0,S108,ELC001_A,,
RE1,PWRCOA_A,2017.0,3.18683419358575,,1.0,S108,ELC001_A,,
RE1,PWRCOA_A,2018.0,3.74045085848497,,1.0,S108,ELC001_A,,
RE1,PWRCOA_A,2019.0,3.74045085848497,,1.0,S108,ELC001_A,,
RE1,PWRCOA_A,2020.0,3.74045085848497,,1.0,S108,ELC001_A,,
RE1,PWRCOA_A,2021.0,3.74045085848497,,1.0,S108,ELC001_A,,
RE1,PWRCOA_A,2022.0,3.74045085848497,,1.0,S108,ELC001_A,,
RE1,PWRCOA_A,2023.0,3.74045085848497,,1.0,S108,ELC001_A,,
RE1,PWRCOA_A,2024.0,3.74045085848497,,1.0,S108,ELC001_A,,
RE1,PWRCOA_A,2025.0,3.74045085848497,,1.0,S108,ELC001_A,,
RE1,PWRCOA_A,2026.0,3.74045085848497,,1.0,S108,ELC001_A,,
RE1,PWRCOA_A,2027.0,3.74045085848497,,1.0,S108,ELC001_A,,
RE1,PWRCOA_A,2028.0,3.74045085848497,,1.0,S108,ELC001_A,,
RE1,PWRCOA_A,2029.0,3.74045085848497,,1.0,S108,ELC001_A,,
RE1,PWRCOA_A,2030.0,3.74045085848497,,1.0,S108,ELC001_A,,
RE1,PWRCOA_A,2031.0,3.74045085848497,,1.0,S108,ELC001_A,,
RE1,PWRCOA_A,2032.0,3.74045085848497,,1.0,S108,ELC001_A,,
RE1,PWRCOA_A,2033.0,3.74045085848497,,1.0,S108,ELC001_A,,
RE1,PWRCOA_A,2034.0,3.74045085848497,,1.0,S108,ELC001_A,,
RE1,PWRCOA_A,2035.0,3.74045085848497,,1.0,S108,ELC001_A,,
RE1,PWRCOA_A,2036.0,3.74045085848497,,1.0,S108,ELC001_A,,
RE1,PWRCOA_A,2037.0,3.74045085848497,,1.0,S108,ELC001_A,,
RE1,PWRCOA_A,2038.0,3.74045085848497,,1.0,S108,ELC001_A,,
RE1,PWRCOA_A,2039.0,3.74045085848497,,1.0,S108,ELC001_A,,
RE1,PWRCOA_A,2040.0,3.74045085848497,,1.0,S108,ELC001_A,,
RE1,PWRCOA_A,2041.0,3.74045085848497,,1.0,S108,ELC001_A,,
RE1,PWRCOA_A,2042.0,10.2337825919714,,1.0,S108,ELC001_A,,
RE1,PWRCOA_A,2043.0,10.1706981247559,,1.0,S108,ELC001_A,,
RE1,PWRCOA_A,2044.0,10.2590132344307,,1.0,S108,ELC001_A,,
RE1,PWRCOA_A,2045.0,10.2590132344307,,1.0,S108,ELC001_A,,
RE1,PWRCOA_A,2046.0,10.2590132344307,,1.0,S108,ELC001_A,,
RE1,PWRCOA_A,2047.0,10.2590132344307,,1.0,S108,ELC001_A,,
RE1,PWRCOA_A,2048.0,10.2590132344307,,1.0,S108,ELC001_A,,
RE1,PWRCOA_A,2049.0,10.2590132344307,,1.0,S108,ELC001_A,,
RE1,PWRCOA_A,2050.0,10.2590132344307,,1.0,S108,ELC001_A,,
RE1,PWROHC_A,2015.0,3.45711639433567,,1.0,S108,ELC001_A,,
RE1,PWROHC_A,2016.0,2.87597992062786,,1.0,S108,ELC001_A,,
RE1,PWROHC_A,2017.0,4.41302467368973,,1.0,S108,ELC001_A,,
RE1,PWROHC_A,2018.0,4.4564422890291,,1.0,S108,ELC001_A,,
RE1,PWROHC_A,2019.0,4.26003058663628,,1.0,S108,ELC001_A,,
RE1,PWROHC_A,2020.0,4.65040651283981,,1.0,S108,ELC001_A,,
RE1,PWRNGS001_A,2015.0,1.29383529682448,,1.0,S108,ELC001_A,,
RE1,PWRNGS001_A,2016.0,1.29383529682448,,1.0,S108,ELC001_A,,
RE1,PWRNGS001_A,2017.0,1.29383529682448,,1.0,S108,ELC001_A,,
RE1,PWRNGS001_A,2018.0,1.29383529682448,,1.0,S108,ELC001_A,,
RE1,PWRNGS001_A,2019.0,1.29383529682448,,1.0,S108,ELC001_A,,
RE1,PWRNGS001_A,2020.0,1.29383529682448,,1.0,S108,ELC001_A,,
RE1,PWRNGS001_A,2021.0,5.21418222222648,,1.0,S108,ELC001_A,,
RE1,PWRNGS001_A,2022.0,5.29200267483019,,1.0,S108,ELC001_A,,
RE1,PWRNGS001_A,2023.0,5.33926908111645,,1.0,S108,ELC001_A,,
RE1,PWRNGS001_A,2024.0,5.34103299556746,,1.0,S108,ELC001_A,,
RE1,PWRNGS001_A,2025.0,5.34291400245838,,1.0,S108,ELC001_A,,
RE1,PWRNGS001_A,2026.0,1.97200116538479,,1.0,S108,ELC001_A,,
RE1,PWRNGS001_A,2027.0,0.721941680396917,,1.0,S108,ELC001_A,,
RE1,PWRNGS001_A,2028.0,0.50960338249232,,1.0,S108,ELC001_A,,
RE1,PWRNGS001_A,2029.0,0.888217605276732,,1.0,S108,ELC001_A,,
